1.001000e+00	1.000000e+00	1.876398e-09
1.002000e+00	1.000000e+00	1.337913e-08
1.003000e+00	1.000000e+00	5.128776e-12
1.004000e+00	1.000000e+00	-0.000000e+00
1.005000e+00	1.000000e+00	-0.000000e+00
1.006000e+00	1.000000e+00	-0.000000e+00
1.007000e+00	1.000000e+00	-0.000000e+00
1.008000e+00	1.000000e+00	5.147580e-12
1.009000e+00	1.000000e+00	9.529397e-10
1.010000e+00	1.000000e+00	3.150128e-09
1.011000e+00	1.000000e+00	6.104599e-08
1.012000e+00	1.000000e+00	9.002429e-09
1.013000e+00	1.000000e+00	1.486413e-07
1.014000e+00	9.999999e-01	2.456708e-07
1.015000e+00	1.000000e+00	9.137973e-08
1.016000e+00	1.000000e+00	1.099248e-08
1.017000e+00	1.000000e+00	1.597951e-09
1.018000e+00	1.000000e+00	1.308198e-08
1.019000e+00	1.000000e+00	3.837912e-08
1.020000e+00	1.000000e+00	7.601504e-09
1.021000e+00	1.000000e+00	3.508223e-11
1.022000e+00	1.000000e+00	1.323453e-10
1.023000e+00	1.000000e+00	1.414605e-09
1.024000e+00	1.000000e+00	5.948936e-12
1.025000e+00	1.000000e+00	-0.000000e+00
1.026000e+00	1.000000e+00	-0.000000e+00
1.027000e+00	1.000000e+00	0.000000e+00
1.028000e+00	1.000000e+00	6.866012e-13
1.029000e+00	1.000000e+00	8.275347e-10
1.030000e+00	1.000000e+00	2.619236e-09
1.031000e+00	1.000000e+00	1.250019e-09
1.032000e+00	1.000000e+00	6.002208e-09
1.033000e+00	1.000000e+00	1.765624e-09
1.034000e+00	1.000000e+00	2.048303e-08
1.035000e+00	1.000000e+00	3.457476e-11
1.036000e+00	9.999999e-01	4.772195e-07
1.037000e+00	9.999902e-01	4.223084e-05
1.038000e+00	9.999958e-01	1.805499e-05
1.039000e+00	9.999420e-01	2.518988e-04
1.040000e+00	9.999982e-01	7.788109e-06
1.041000e+00	9.999980e-01	8.716209e-06
1.042000e+00	9.999971e-01	1.266316e-05
1.043000e+00	9.999995e-01	2.041290e-06
1.044000e+00	9.999998e-01	8.154538e-07
1.045000e+00	9.999999e-01	6.125598e-07
1.046000e+00	9.999997e-01	1.106123e-06
1.047000e+00	9.999998e-01	6.771816e-07
1.048000e+00	9.999999e-01	3.021281e-07
1.049000e+00	9.999940e-01	2.590197e-05
1.050000e+00	9.999854e-01	6.330697e-05
1.051000e+00	9.999976e-01	1.043220e-05
1.052000e+00	9.999937e-01	2.718713e-05
1.053000e+00	9.999970e-01	1.301164e-05
1.054000e+00	9.998930e-01	4.649169e-04
1.055000e+00	9.999988e-01	5.214631e-06
1.056000e+00	9.999982e-01	7.444767e-06
1.057000e+00	9.999969e-01	1.329326e-05
1.058000e+00	9.999961e-01	1.720891e-05
1.059000e+00	9.999997e-01	1.341414e-06
1.060000e+00	9.999998e-01	9.191197e-07
1.061000e+00	9.999996e-01	1.953810e-06
1.062000e+00	9.999988e-01	5.282944e-06
1.063000e+00	9.999841e-01	6.909240e-05
1.064000e+00	9.999947e-01	2.295740e-05
1.065000e+00	9.999962e-01	1.640669e-05
1.066000e+00	9.999979e-01	9.130720e-06
1.067000e+00	9.999981e-01	8.163822e-06
1.068000e+00	9.999971e-01	1.249628e-05
1.069000e+00	9.999997e-01	1.088682e-06
1.070000e+00	9.999995e-01	2.122678e-06
1.071000e+00	9.999976e-01	1.049120e-05
1.072000e+00	9.999996e-01	1.771359e-06
1.073000e+00	9.999997e-01	1.291806e-06
1.074000e+00	9.999996e-01	1.656755e-06
1.075000e+00	9.999967e-01	1.426342e-05
1.076000e+00	9.999995e-01	1.938843e-06
1.077000e+00	9.999996e-01	1.534208e-06
1.078000e+00	9.999998e-01	7.544197e-07
1.079000e+00	9.999997e-01	1.227568e-06
1.080000e+00	9.999999e-01	3.764081e-07
1.081000e+00	9.999998e-01	7.184006e-07
1.082000e+00	9.999999e-01	4.504855e-07
1.083000e+00	1.000000e+00	8.957703e-08
1.084000e+00	1.000000e+00	1.694573e-08
1.085000e+00	1.000000e+00	7.346683e-08
1.086000e+00	1.000000e+00	1.137839e-07
1.087000e+00	1.000000e+00	2.825649e-08
1.088000e+00	9.999999e-01	2.743565e-07
1.089000e+00	1.000000e+00	9.394650e-08
1.090000e+00	1.000000e+00	1.740491e-07
1.091000e+00	9.999999e-01	3.543334e-07
1.092000e+00	9.999999e-01	2.728517e-07
1.093000e+00	9.999998e-01	9.617435e-07
1.094000e+00	9.999999e-01	2.301998e-07
1.095000e+00	1.000000e+00	1.652616e-07
1.096000e+00	9.999999e-01	2.475324e-07
1.097000e+00	9.999998e-01	7.810093e-07
1.098000e+00	1.000000e+00	4.301695e-08
1.099000e+00	9.999999e-01	6.630484e-07
1.100000e+00	1.000000e+00	2.028579e-08
1.101000e+00	1.000000e+00	1.397109e-08
1.102000e+00	1.000000e+00	3.349829e-08
1.103000e+00	1.000000e+00	5.475302e-08
1.104000e+00	1.000000e+00	4.087962e-09
1.105000e+00	1.000000e+00	5.764019e-09
1.106000e+00	1.000000e+00	4.558311e-09
1.107000e+00	1.000000e+00	5.861560e-09
1.108000e+00	1.000000e+00	6.946108e-09
1.109000e+00	1.000000e+00	2.222582e-10
1.110000e+00	1.000000e+00	1.620044e-08
1.111000e+00	1.000000e+00	7.362405e-08
1.112000e+00	9.999999e-01	6.242814e-07
1.113000e+00	9.999989e-01	4.595982e-06
1.114000e+00	9.999993e-01	2.894022e-06
1.115000e+00	9.999995e-01	2.327704e-06
1.116000e+00	9.999981e-01	7.889781e-06
1.117000e+00	9.999996e-01	1.566805e-06
1.118000e+00	9.999994e-01	2.608521e-06
1.119000e+00	9.999998e-01	8.093325e-07
1.120000e+00	1.000000e+00	2.181846e-07
1.121000e+00	9.999994e-01	2.531367e-06
1.122000e+00	1.000000e+00	1.919314e-08
1.123000e+00	1.000000e+00	2.064242e-07
1.124000e+00	1.000000e+00	2.345742e-08
1.125000e+00	1.000000e+00	9.999446e-09
1.126000e+00	1.000000e+00	2.011886e-08
1.127000e+00	1.000000e+00	3.430787e-08
1.128000e+00	9.999999e-01	5.371019e-07
1.129000e+00	9.999984e-01	6.989548e-06
1.130000e+00	9.999966e-01	1.458859e-05
1.131000e+00	9.999974e-01	1.139779e-05
1.132000e+00	9.999986e-01	5.904207e-06
1.133000e+00	9.999993e-01	2.991004e-06
1.134000e+00	9.999994e-01	2.803843e-06
1.135000e+00	9.999993e-01	3.338591e-06
1.136000e+00	9.999998e-01	6.550604e-07
1.137000e+00	9.999996e-01	1.640773e-06
1.138000e+00	9.999996e-01	1.695304e-06
1.139000e+00	9.999993e-01	2.701699e-06
1.140000e+00	9.999999e-01	2.424900e-07
1.141000e+00	9.999999e-01	2.583725e-07
1.142000e+00	1.000000e+00	1.555072e-07
1.143000e+00	9.999999e-01	5.378063e-07
1.144000e+00	1.000000e+00	1.578566e-08
1.145000e+00	1.000000e+00	1.338614e-07
1.146000e+00	1.000000e+00	3.565740e-08
1.147000e+00	1.000000e+00	2.847035e-08
1.148000e+00	1.000000e+00	5.690872e-08
1.149000e+00	9.999999e-01	2.719442e-07
1.150000e+00	9.999999e-01	5.890534e-07
1.151000e+00	9.999992e-01	3.330375e-06
1.152000e+00	9.999978e-01	9.377311e-06
1.153000e+00	9.999999e-01	3.133440e-07
1.154000e+00	9.999987e-01	5.797074e-06
1.155000e+00	9.999998e-01	6.724885e-07
1.156000e+00	9.999999e-01	3.562174e-07
1.157000e+00	9.999999e-01	2.497526e-07
1.158000e+00	1.000000e+00	1.123595e-07
1.159000e+00	9.999998e-01	8.687256e-07
1.160000e+00	9.999999e-01	3.937298e-07
1.161000e+00	1.000000e+00	1.933355e-07
1.162000e+00	1.000000e+00	1.363244e-07
1.163000e+00	1.000000e+00	2.890958e-08
1.164000e+00	1.000000e+00	1.791261e-07
1.165000e+00	1.000000e+00	4.143773e-08
1.166000e+00	1.000000e+00	2.303272e-08
1.167000e+00	1.000000e+00	3.738359e-09
1.168000e+00	1.000000e+00	7.535926e-09
1.169000e+00	1.000000e+00	1.625523e-08
1.170000e+00	1.000000e+00	4.614508e-08
1.171000e+00	1.000000e+00	2.640773e-08
1.172000e+00	1.000000e+00	1.273480e-08
1.173000e+00	1.000000e+00	3.037034e-08
1.174000e+00	1.000000e+00	3.311445e-08
1.175000e+00	1.000000e+00	1.121263e-07
1.176000e+00	1.000000e+00	2.539663e-08
1.177000e+00	1.000000e+00	3.461056e-08
1.178000e+00	9.999999e-01	2.346150e-07
1.179000e+00	1.000000e+00	1.263648e-08
1.180000e+00	1.000000e+00	3.166719e-08
1.181000e+00	1.000000e+00	4.901048e-08
1.182000e+00	1.000000e+00	5.960256e-08
1.183000e+00	1.000000e+00	9.748813e-09
1.184000e+00	1.000000e+00	6.381221e-09
1.185000e+00	1.000000e+00	1.656815e-08
1.186000e+00	1.000000e+00	2.942895e-08
1.187000e+00	1.000000e+00	1.065576e-08
1.188000e+00	1.000000e+00	1.070565e-08
1.189000e+00	1.000000e+00	7.753497e-10
1.190000e+00	1.000000e+00	3.285868e-08
1.191000e+00	1.000000e+00	5.544917e-09
1.192000e+00	1.000000e+00	3.179313e-08
1.193000e+00	1.000000e+00	8.028254e-09
1.194000e+00	1.000000e+00	6.335848e-09
1.195000e+00	1.000000e+00	3.494576e-09
1.196000e+00	1.000000e+00	1.420644e-07
1.197000e+00	1.000000e+00	1.373345e-07
1.198000e+00	1.000000e+00	7.124192e-09
1.199000e+00	1.000000e+00	9.977096e-09
1.200000e+00	9.999998e-01	7.339696e-07
1.201000e+00	1.000000e+00	2.471463e-08
1.202000e+00	9.999996e-01	2.110383e-06
1.203000e+00	9.999830e-01	7.362931e-05
1.204000e+00	9.993632e-01	2.766359e-03
1.205000e+00	9.985049e-01	6.498385e-03
1.206000e+00	9.996110e-01	1.689754e-03
1.207000e+00	9.995058e-01	2.146664e-03
1.208000e+00	9.999040e-01	4.168008e-04
1.209000e+00	9.999332e-01	2.903277e-04
1.210000e+00	9.998871e-01	4.901906e-04
1.211000e+00	9.997555e-01	1.061701e-03
1.212000e+00	9.998950e-01	4.561217e-04
1.213000e+00	9.999604e-01	1.720993e-04
1.214000e+00	9.999887e-01	4.927792e-05
1.215000e+00	9.999918e-01	3.574703e-05
1.216000e+00	9.999950e-01	2.155148e-05
1.217000e+00	9.999932e-01	2.963786e-05
1.218000e+00	9.999178e-01	3.567524e-04
1.219000e+00	9.995480e-01	1.963308e-03
1.220000e+00	9.998927e-01	4.660718e-04
1.221000e+00	9.999582e-01	1.816242e-04
1.222000e+00	9.999186e-01	3.536856e-04
1.223000e+00	9.999340e-01	2.866511e-04
1.224000e+00	9.999570e-01	1.867154e-04
1.225000e+00	9.999690e-01	1.344234e-04
1.226000e+00	9.999131e-01	3.774153e-04
1.227000e+00	9.997562e-01	1.059152e-03
1.228000e+00	9.998287e-01	7.441102e-04
1.229000e+00	9.999957e-01	1.859516e-05
1.230000e+00	9.998895e-01	4.799280e-04
1.231000e+00	9.999280e-01	3.127936e-04
