1.001000e+00	1.000000e+00	0.000000e+00
1.002000e+00	1.000000e+00	-0.000000e+00
1.003000e+00	1.000000e+00	0.000000e+00
1.004000e+00	1.000000e+00	-0.000000e+00
1.005000e+00	1.000000e+00	0.000000e+00
1.006000e+00	1.000000e+00	0.000000e+00
1.007000e+00	1.000000e+00	-0.000000e+00
1.008000e+00	1.000000e+00	0.000000e+00
1.009000e+00	1.000000e+00	-0.000000e+00
1.010000e+00	1.000000e+00	0.000000e+00
1.011000e+00	1.000000e+00	0.000000e+00
1.012000e+00	1.000000e+00	-0.000000e+00
1.013000e+00	1.000000e+00	0.000000e+00
1.014000e+00	1.000000e+00	0.000000e+00
1.015000e+00	1.000000e+00	-0.000000e+00
1.016000e+00	1.000000e+00	-0.000000e+00
1.017000e+00	1.000000e+00	-0.000000e+00
1.018000e+00	1.000000e+00	-0.000000e+00
1.019000e+00	1.000000e+00	-0.000000e+00
1.020000e+00	1.000000e+00	-0.000000e+00
1.021000e+00	1.000000e+00	-0.000000e+00
1.022000e+00	1.000000e+00	0.000000e+00
1.023000e+00	1.000000e+00	-0.000000e+00
1.024000e+00	1.000000e+00	0.000000e+00
1.025000e+00	1.000000e+00	0.000000e+00
1.026000e+00	1.000000e+00	-0.000000e+00
1.027000e+00	1.000000e+00	0.000000e+00
1.028000e+00	1.000000e+00	0.000000e+00
1.029000e+00	1.000000e+00	-0.000000e+00
1.030000e+00	1.000000e+00	0.000000e+00
1.031000e+00	1.000000e+00	-0.000000e+00
1.032000e+00	1.000000e+00	0.000000e+00
1.033000e+00	1.000000e+00	-0.000000e+00
1.034000e+00	1.000000e+00	-0.000000e+00
1.035000e+00	1.000000e+00	-0.000000e+00
1.036000e+00	1.000000e+00	-0.000000e+00
1.037000e+00	1.000000e+00	-0.000000e+00
1.038000e+00	1.000000e+00	-0.000000e+00
1.039000e+00	1.000000e+00	-0.000000e+00
1.040000e+00	1.000000e+00	0.000000e+00
1.041000e+00	1.000000e+00	-0.000000e+00
1.042000e+00	1.000000e+00	-0.000000e+00
1.043000e+00	1.000000e+00	0.000000e+00
1.044000e+00	1.000000e+00	-0.000000e+00
1.045000e+00	1.000000e+00	-0.000000e+00
1.046000e+00	1.000000e+00	-0.000000e+00
1.047000e+00	1.000000e+00	0.000000e+00
1.048000e+00	1.000000e+00	-0.000000e+00
1.049000e+00	1.000000e+00	-0.000000e+00
1.050000e+00	1.000000e+00	-0.000000e+00
1.051000e+00	1.000000e+00	-0.000000e+00
1.052000e+00	1.000000e+00	0.000000e+00
1.053000e+00	1.000000e+00	-0.000000e+00
1.054000e+00	1.000000e+00	-0.000000e+00
1.055000e+00	1.000000e+00	0.000000e+00
1.056000e+00	1.000000e+00	-0.000000e+00
1.057000e+00	1.000000e+00	0.000000e+00
1.058000e+00	1.000000e+00	-0.000000e+00
1.059000e+00	1.000000e+00	-0.000000e+00
1.060000e+00	1.000000e+00	0.000000e+00
1.061000e+00	1.000000e+00	-0.000000e+00
1.062000e+00	1.000000e+00	0.000000e+00
1.063000e+00	1.000000e+00	0.000000e+00
1.064000e+00	1.000000e+00	0.000000e+00
1.065000e+00	1.000000e+00	0.000000e+00
1.066000e+00	1.000000e+00	-0.000000e+00
1.067000e+00	1.000000e+00	0.000000e+00
1.068000e+00	1.000000e+00	0.000000e+00
1.069000e+00	1.000000e+00	-0.000000e+00
1.070000e+00	1.000000e+00	0.000000e+00
1.071000e+00	1.000000e+00	0.000000e+00
1.072000e+00	1.000000e+00	-0.000000e+00
1.073000e+00	1.000000e+00	0.000000e+00
1.074000e+00	1.000000e+00	0.000000e+00
1.075000e+00	1.000000e+00	-0.000000e+00
1.076000e+00	1.000000e+00	-0.000000e+00
1.077000e+00	1.000000e+00	0.000000e+00
1.078000e+00	1.000000e+00	-0.000000e+00
1.079000e+00	1.000000e+00	-0.000000e+00
1.080000e+00	1.000000e+00	-0.000000e+00
1.081000e+00	1.000000e+00	0.000000e+00
1.082000e+00	1.000000e+00	0.000000e+00
1.083000e+00	1.000000e+00	0.000000e+00
1.084000e+00	1.000000e+00	0.000000e+00
1.085000e+00	1.000000e+00	-0.000000e+00
1.086000e+00	1.000000e+00	-0.000000e+00
1.087000e+00	1.000000e+00	-0.000000e+00
1.088000e+00	1.000000e+00	0.000000e+00
1.089000e+00	1.000000e+00	-0.000000e+00
1.090000e+00	1.000000e+00	-0.000000e+00
1.091000e+00	1.000000e+00	-0.000000e+00
1.092000e+00	1.000000e+00	-0.000000e+00
1.093000e+00	1.000000e+00	-0.000000e+00
1.094000e+00	1.000000e+00	-0.000000e+00
1.095000e+00	1.000000e+00	0.000000e+00
1.096000e+00	1.000000e+00	-0.000000e+00
1.097000e+00	1.000000e+00	0.000000e+00
1.098000e+00	1.000000e+00	-0.000000e+00
1.099000e+00	1.000000e+00	0.000000e+00
1.100000e+00	1.000000e+00	-0.000000e+00
1.101000e+00	1.000000e+00	-0.000000e+00
1.102000e+00	1.000000e+00	-0.000000e+00
1.103000e+00	1.000000e+00	-0.000000e+00
1.104000e+00	1.000000e+00	-0.000000e+00
1.105000e+00	1.000000e+00	-0.000000e+00
1.106000e+00	1.000000e+00	-0.000000e+00
1.107000e+00	1.000000e+00	-0.000000e+00
1.108000e+00	1.000000e+00	0.000000e+00
1.109000e+00	1.000000e+00	-0.000000e+00
1.110000e+00	1.000000e+00	-0.000000e+00
1.111000e+00	1.000000e+00	0.000000e+00
1.112000e+00	1.000000e+00	-0.000000e+00
1.113000e+00	1.000000e+00	0.000000e+00
1.114000e+00	1.000000e+00	-0.000000e+00
1.115000e+00	1.000000e+00	0.000000e+00
1.116000e+00	1.000000e+00	-0.000000e+00
1.117000e+00	1.000000e+00	0.000000e+00
1.118000e+00	1.000000e+00	-0.000000e+00
1.119000e+00	1.000000e+00	-0.000000e+00
1.120000e+00	1.000000e+00	0.000000e+00
1.121000e+00	1.000000e+00	-0.000000e+00
1.122000e+00	1.000000e+00	-0.000000e+00
1.123000e+00	1.000000e+00	0.000000e+00
1.124000e+00	1.000000e+00	-0.000000e+00
1.125000e+00	1.000000e+00	-0.000000e+00
1.126000e+00	1.000000e+00	-0.000000e+00
1.127000e+00	1.000000e+00	0.000000e+00
1.128000e+00	1.000000e+00	-0.000000e+00
1.129000e+00	1.000000e+00	-0.000000e+00
1.130000e+00	1.000000e+00	0.000000e+00
1.131000e+00	1.000000e+00	0.000000e+00
1.132000e+00	1.000000e+00	-0.000000e+00
1.133000e+00	1.000000e+00	0.000000e+00
1.134000e+00	1.000000e+00	0.000000e+00
1.135000e+00	1.000000e+00	-0.000000e+00
1.136000e+00	1.000000e+00	0.000000e+00
1.137000e+00	1.000000e+00	-0.000000e+00
1.138000e+00	1.000000e+00	-0.000000e+00
1.139000e+00	1.000000e+00	0.000000e+00
1.140000e+00	1.000000e+00	-0.000000e+00
1.141000e+00	1.000000e+00	0.000000e+00
1.142000e+00	1.000000e+00	-0.000000e+00
1.143000e+00	1.000000e+00	-0.000000e+00
1.144000e+00	1.000000e+00	0.000000e+00
1.145000e+00	1.000000e+00	-0.000000e+00
1.146000e+00	1.000000e+00	-0.000000e+00
1.147000e+00	1.000000e+00	-0.000000e+00
1.148000e+00	1.000000e+00	0.000000e+00
1.149000e+00	1.000000e+00	0.000000e+00
1.150000e+00	1.000000e+00	0.000000e+00
1.151000e+00	1.000000e+00	0.000000e+00
1.152000e+00	1.000000e+00	0.000000e+00
1.153000e+00	1.000000e+00	0.000000e+00
1.154000e+00	1.000000e+00	-0.000000e+00
1.155000e+00	1.000000e+00	-0.000000e+00
1.156000e+00	1.000000e+00	0.000000e+00
1.157000e+00	1.000000e+00	-0.000000e+00
1.158000e+00	1.000000e+00	0.000000e+00
1.159000e+00	1.000000e+00	-0.000000e+00
1.160000e+00	1.000000e+00	0.000000e+00
1.161000e+00	1.000000e+00	0.000000e+00
1.162000e+00	1.000000e+00	0.000000e+00
1.163000e+00	1.000000e+00	-0.000000e+00
1.164000e+00	1.000000e+00	-0.000000e+00
1.165000e+00	1.000000e+00	0.000000e+00
1.166000e+00	1.000000e+00	0.000000e+00
